X,Y,tree_id,flag_id,site_id,plot_id,spp,dist_x,dist_y,status,dbh,height_m,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,crown_class,dam_agent_1,dam_agent_2,path_ind_1,path_ind_2,crown_cond,notes,dist_m,az_deg,outside_10,assessed_by,tree_type,dmr,dmr_f,ht_corr,Dec,corr_az_deg,tr_az,tr_leng,dist_y_h,plot_x_utm,plot_y_utm
1043627.47246576,574071.588682207,r99,w49,cr_1,166,Hw,0.6,29.8,LS,22.2,23.3,N,"-",0,0,0,"-","-","-",C,,,,,"1",,28.2633282985903,,,,regen,0,"0",22.8,16.35978259,311.216419028961,310,32.8,28.2569589042043,1043648.73287954,574052.96583247
1043629.15023587,574072.530599046,r100,w42,cr_1,166,Hw,2.4,29.1,LL,8.7,,N,"-",0,0,0,"-","-","-",S,TM,,,,"2",hit by dead fallen tree,27.6814021389413,,,,regen,0,"0",,16.35978259,314.97383525474,310,32.8,27.5771649082676,1043648.73287954,574052.96583247
1043626.55658825,574074.576387082,r101,w3,cr_1,166,Hw,2.3,32.5,LS,11.6,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,30.9645598438714,,,,regen,0,"0",,16.35978259,314.259765801793,310,32.8,30.8790214599604,1043648.73287954,574052.96583247
1043625.05501765,574075.05311004,r102,w51,cr_1,166,Hw,1.7,34,LL,4.5,,N,"-",0,0,0,"-","-","-",S,TM,,,,"2",hit by dead fallen tree,32.3803794628912,,,,regen,0,"0",,16.35978259,313.009465249854,310,32.8,32.3357228798248,1043648.73287954,574052.96583247
1043624.38547883,574075.614919815,r103,w26,cr_1,166,Hw,1.7,34.9,LS,20.5,22.3,Y,Y,0,0,0,N,"-",N,C,,,,,"1",Infection perimeter tree,33.2532265912359,,,,regen,0,IBLC,21.8,16.35978259,312.930401435984,310,32.8,33.2097437317435,1043648.73287954,574052.96583247
1043625.53172019,574074.261486933,r104,w29,cr_1,166,Hw,1.4,33.1,LS,20.6,,N,"-",0,0,0,"-","-","-",C,,,,,"1",,31.4928356057811,,,,regen,0,"0",,16.35978259,312.547898061432,310,32.8,31.4617020279061,1043648.73287954,574052.96583247
1043625.77872079,574074.706932463,r105,w22,cr_1,166,Hw,1.9,33.2,LS,11.8,,N,"-",0,0,0,"-","-","-",I,,,,,"1",forked with r106,31.6159585174856,,,,regen,0,"0",,16.35978259,313.445336462494,310,32.8,31.5588154558971,1043648.73287954,574052.96583247
1043625.77872079,574074.706932463,r106,w64,cr_1,166,Hw,1.9,33.2,LS,17.1,,N,"-",0,0,0,"-","-","-",I,,,,,"1",forked with r105,31.6159585174856,,,,regen,0,"0",,16.35978259,313.445336462494,310,32.8,31.5588154558971,1043648.73287954,574052.96583247
1043625.23414738,574074.511180166,r107,w69,cr_1,166,Hw,1.4,33.5,LS,17.9,,N,"-",0,0,0,"-","-","-",C,,,,,"1",,31.8809099721757,,,,regen,0,"0",,16.35978259,312.516863365827,310,32.8,31.85015573987,1043648.73287954,574052.96583247
1043654.81059892,574071.91306587,r108,w4,cr_1,165,Hw,0.6,11.5,LS,23,22.2,Y,Y,2,0,0,N,"-",N,C,,,"7",,"1",,10.4670596384094,,,,regen,2,"2",21.7,16.35978259,313.286149458908,310,32.8,10.4498486818718,1043662.42997487,574064.736405948
1043654.4448403,574072.08943307,r109,,cr_1,165,Hw,0.5,11.9,SN,5.5,,N,"-",,,,"-","-","-","-",,,"-",,"-",,10.8549243226421,,,,regen,,DU,,16.35978259,312.640094856235,310,32.8,10.8434026970452,1043662.42997487,574064.736405948
1043653.62686187,574072.645257738,r110,,cr_1,165,Dr,0.4,12.9,LS,16.9,,"-","-",,,,"-","-","-",C,,,"-",,"1",,11.8340498210029,,,,regen,,"-",,16.35978259,311.937010439822,310,32.8,11.8272877349788,1043662.42997487,574064.736405948
1043653.27219445,574072.681777583,r111,w52,cr_1,165,Hw,0.2,13.2,LL,5.7,,N,"-",0,0,0,"-","-","-",S,,,"1",,"1",,12.1241029651746,,,,regen,0,"0",,16.35978259,310.945197818796,310,32.8,12.1224532463588,1043662.42997487,574064.736405948
1043652.91752703,574072.718297428,r112,w100,cr_1,165,Hw,0,13.5,LS,14.6,,Y,Y,2,1,0,N,"-",N,I,,,,,"1",,12.4176187577389,,,,regen,3,"3",,16.35978259,310,310,32.8,12.4176187577389,1043662.42997487,574064.736405948
1043654.34275097,574074.263747847,r113,,cr_1,165,Hw,2.1,13.4,SN,14.9,,N,"-",,,,"-","-","-","-",TM,,,,"-",,12.4969369867071,,,,regen,,DU,,16.35978259,319.67394843401,310,32.8,12.3192302539456,1043662.42997487,574064.736405948
1043652.42976514,574074.432985538,r114,w107,cr_1,165,Hw,1,15,LL,10.6,,Y,Y,1,0,0,N,"-",N,S,,,,,"1",,13.9293880159095,,,,regen,1,"1",,16.35978259,314.116843471984,310,32.8,13.8934463146392,1043662.42997487,574064.736405948
1043651.51877128,574073.500370673,r115,,cr_1,165,Hw,-0.3,15.1,DS,4.4,,N,"-",,,,"-","-","-","-",,,,,"-",,13.9950506103516,,,,regen,,DU,,16.35978259,308.771705012027,310,32.8,13.9918348184326,1043662.42997487,574064.736405948
1043649.92717925,574074.052630586,r116,,cr_1,165,Hw,-0.9,16.7,DS,4.5,,N,"-",,,,"-","-","-","-",,,,,"-",,15.5920473309808,,,,regen,,DU,,16.35978259,306.690949034268,310,32.8,15.5660508791262,1043662.42997487,574064.736405948
1043649.8850829,574073.696331431,r117,w63,cr_1,165,Hw,-1.2,16.5,LS,4.9,,N,"-",0,0,0,"-","-","-",S,,,,,"2",,15.4160494076267,,,,regen,0,"0",,16.35978259,305.535525536917,310,32.8,15.3692738715395,1043662.42997487,574064.736405948
1043649.14474291,574073.27322461,r118,w46,cr_1,165,Hw,-2,16.8,LS,31.6,,Y,Y,1,0,0,N,"-",Y,C,,,,,"1",,15.7916009695395,,,,regen,1,"1",,16.35978259,302.723971713547,310,32.8,15.6644393829196,1043662.42997487,574064.736405948
1043650.25739578,574075.211494029,r119,,cr_1,165,Dr,0.2,17.2,LS,15.3,,"-","-",,,,"-","-","-",C,,,,,"1",,16.0592388354243,,,,regen,,"-",,16.35978259,310.713573803761,310,32.8,16.057993398093,1043662.42997487,574064.736405948
1043650.22412217,574075.631036096,r120,w33,cr_1,165,Hw,0.5,17.5,LS,6.2,,Y,N,0,1,0,N,"-",N,S,,,,,"1",,16.3608009069996,,,,regen,1,"1",,16.35978259,311.751280463102,310,32.8,16.3531589094731,1043662.42997487,574064.736405948
1043650.67407349,574076.167267206,r121,w54,cr_1,165,Hw,1.2,17.5,LS,13,,Y,N,0,1,0,N,"-",N,I,,,,,"1",,16.3971279899401,,,,regen,1,"1",,16.35978259,314.196860398881,310,32.8,16.3531589094731,1043662.42997487,574064.736405948
1043649.59671155,574077.332362674,r122,w65,cr_1,165,Hw,1.4,19.1,LL,8.9,,N,"-",0,0,0,"-","-","-",S,,,,,"2",,17.981956882413,,,,regen,0,"0",,16.35978259,314.465328793563,310,32.8,17.9273749701667,1043662.42997487,574064.736405948
1043648.40868871,574075.457336165,r123,w2,cr_1,165,Hw,-0.8,18.8,LS,25.4,,Y,Y,1,1,0,N,"-",N,C,,,,,"1",,17.650348733057,,,,regen,2,"2",,16.35978259,307.402185482543,310,32.8,17.6322094587867,1043662.42997487,574064.736405948
1043648.05175281,574076.409544587,r124,w60,cr_1,165,Hw,-0.3,19.7,LS,19.5,,Y,Y,0,0,0,N,"-",N,C,,,,,"1",,18.5201359401188,,,,regen,0,IBLC,,16.35978259,309.071848840517,310,32.8,18.5177059929269,1043662.42997487,574064.736405948
1043647.65498904,574076.089765277,r125,,cr_1,165,Hw,-0.8,19.8,DS,5.5,,N,"-",,,,"-","-","-","-",,,,,"-",forked wtih r126,18.6332759951335,,,,regen,,DU,,16.35978259,307.539309927583,310,32.8,18.6160944967202,1043662.42997487,574064.736405948
1043647.65498904,574076.089765277,r126,,cr_1,165,Hw,-0.8,19.8,DS,5.9,,N,"-",,,,"-","-","-","-",,,,,"-",forked with r125,18.6332759951335,,,,regen,,DU,,16.35978259,307.539309927583,310,32.8,18.6160944967202,1043662.42997487,574064.736405948
1043646.15212666,574075.523246346,r127,,cr_1,165,Fd,-2.2,20.6,LS,13.8,,"-","-",,,,"-","-","-",I,,,"1",,"2",,19.5275259136016,,,,regen,,"-",,16.35978259,303.531238816097,310,32.8,19.4032025270671,1043662.42997487,574064.736405948
1043648.15359098,574078.673825341,r128,,cr_1,165,Hw,1.5,21.1,SN,10.4,,N,"-",,,,"-","-","-","-",,,,,"-",,19.951611373589,,,,regen,,DU,,16.35978259,314.311673767882,310,32.8,19.8951450460338,1043662.42997487,574064.736405948
1043647.46643855,574078.46717032,r129,w66,cr_1,165,Hw,0.9,21.5,LS,11.5,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,20.3086511023315,,,,regen,0,"0",,16.35978259,312.539956733163,310,32.8,20.2886990612072,1043662.42997487,574064.736405948
1043646.51107986,574078.093944877,r130,w38,cr_1,165,Hw,0,22,LL,9.2,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,20.780641580174,,,,regen,0,"0",,16.35978259,310,310,32.8,20.780641580174,1043662.42997487,574064.736405948
1043645.40271278,574078.762893834,r131,w5,cr_1,165,Hw,-0.2,23.3,LS,17.1,,N,"-",0,0,0,"-","-","-",C,,,,,"1",forked with r132,22.0605987418243,,,,regen,0,"0",,16.35978259,309.48055295252,310,32.8,22.0596921294876,1043662.42997487,574064.736405948
1043645.40271278,574078.762893834,r132,w32,cr_1,165,Hw,-0.2,23.3,LS,12.9,,N,"-",0,0,0,"-","-","-",I,,,"5",,"1",forked with r131,22.0605987418243,,,,regen,0,"0",,16.35978259,309.48055295252,310,32.8,22.0596921294876,1043662.42997487,574064.736405948
1043644.16805664,574078.362945325,r133,,cr_1,165,Fd,-1.3,24,LS,16.7,,"-","-",,,,"-","-","-",D,,,,,"2",,22.7855268289479,,,,regen,,"-",,16.35978259,306.729284219925,310,32.8,22.7484116560411,1043662.42997487,574064.736405948
1043641.73630377,574079.750724616,r134,,cr_1,165,Dr,-1.8,26.8,LS,22,,"-","-",,,,"-","-","-",D,,,,,"1",,25.566732069186,,,,regen,,"-",,16.35978259,305.962808495672,310,32.8,25.503289762255,1043662.42997487,574064.736405948
1043644.7952161,574081.100214278,r135,w74,cr_1,165,Hw,1.2,25.3,LS,21,25.1,Y,N,1,0,0,N,"-",N,C,,,,,"1",,24.0574092543181,,,,regen,1,"1",24.6,16.35978259,312.859139069537,310,32.8,24.0274622053547,1043662.42997487,574064.736405948
1043643.81540653,574081.922372123,r136,w13,cr_1,165,Hw,1.2,26.6,LS,20,22.1,Y,Y,0,0,0,N,"-",Y,C,,,,,"1",,25.3349479534139,,,,regen,0,IBLC,21.6,16.35978259,312.714853408561,310,32.8,25.3065127546683,1043662.42997487,574064.736405948
1043640.77615698,574085.647471858,r137,,cr_1,165,Dr,2.1,31.4,DS,12.5,,"-","-",,,,"-","-","-","-",,,,,"-",,30.1025000052353,,,,regen,,"-",,16.35978259,314.000297169294,310,32.8,30.0291609367493,1043662.42997487,574064.736405948
1043637.46239809,574083.075875842,r138,w37,cr_1,165,Hw,-2,32.3,LS,24.8,21.2,Y,N,1,0,0,N,"-",N,C,,,,,"2",infection perimeter tree,30.9792841515491,,,,regen,1,"1",20.7,16.35978259,306.298451921967,310,32.8,30.9146574708895,1043662.42997487,574064.736405948
1043636.50023399,574085.449716131,r139,,cr_1,165,Fd,-0.8,34.6,LS,24,,"-","-",,,,"-","-","-",C,,,,,"1",,33.1872367203315,,,,regen,,"-",,16.35978259,308.618714046573,310,32.8,33.1775930581366,1043662.42997487,574064.736405948
1043671.72876089,574071.053581904,r140,,cr_1,164,Hw,-2.3,0.5,DS,5.3,,Y,"-",,,,"-","-","-","-",,,,,"-",,2.34943265938677,,,,regen,,DI,,16.35978259,231.774095220083,310,32.8,0.479409867434097,1043673.57442166,574072.507325401
1043672.96848065,574073.276851735,r141,,cr_1,164,Hw,0.2,1,DS,4.1,,Y,"-",,,,"-","-","-","-",,,,,"-",,0.979456626897134,,,,regen,,DI,,16.35978259,321.782370459702,310,32.8,0.958819734868193,1043673.57442166,574072.507325401
1043674.189696,574073.68807841,r142,y15,cr_1,164,Hw,1.3,0.3,LS,4.7,,N,"-",0,0,0,"-","-","-",S,,,"1",,"1",,1.33144289233806,,,,regen,0,"0",,16.35978259,27.5234070516887,310,32.8,0.287645920460458,1043673.57442166,574072.507325401
1043673.00524614,574073.768164746,r143,y31,cr_1,164,Hw,0.6,1.3,LS,12.7,,Y,Y,1,0,0,N,"-",N,I,DS,,,,"1",,1.38335701462561,,,,regen,1,"1",,16.35978259,335.704351273521,310,32.8,1.24646565532865,1043673.57442166,574072.507325401
1043674.08881398,574075.208676488,r144,y100,cr_1,164,Hw,2.4,1.4,LS,5.4,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,2.74989038992221,,,,regen,0,"0",,16.35978259,10.7812125141223,310,32.8,1.34234762881547,1043673.57442166,574072.507325401
1043672.71152784,574075.05894949,r145,y119,cr_1,164,Hw,1.4,2.4,LS,7.4,,Y,Y,0,1,0,N,"-",N,S,,,,,"1",,2.69357963232625,,,,regen,1,"1",,16.35978259,341.315781922912,310,32.8,2.30116736368366,1043673.57442166,574072.507325401
1043672.04138919,574076.796129146,r146,y102,cr_1,164,Hw,2.3,4.1,LS,11.3,,Y,Y,2,1,1,N,"-",Y,I,,,,,"1",,4.55456102424606,,,,regen,4,"4",,16.35978259,340.330575273435,310,32.8,3.93116091295959,1043673.57442166,574072.507325401
1043670.14962961,574072.900793295,r147,y45,cr_1,164,Hw,-1.9,3,LS,9.5,,Y,Y,0,0,0,N,"-",N,S,,,,,"1",,3.44732034423179,,,,regen,0,IBLC,,16.35978259,276.553869321121,310,32.8,2.87645920460458,1043673.57442166,574072.507325401
1043668.88255881,574073.180747564,r148,,cr_1,164,Hw,-2.5,4.2,DS,4.8,,Y,"-",,,,"-","-","-","-",,,,,"-",,4.73994455761654,,,,regen,,DI,,16.35978259,278.167868720594,310,32.8,4.02704288644641,1043673.57442166,574072.507325401
1043668.51530955,574073.488906287,r149,,cr_1,164,Hw,-2.5,4.7,DS,6,,Y,"-",,,,"-","-","-","-",,,,,"-",,5.15345674503602,,,,regen,,DI,,16.35978259,280.980236546717,310,32.8,4.50645275388051,1043673.57442166,574072.507325401
1043668.7816768,574074.701345642,r150,y113,cr_1,164,Hw,-1.4,5.3,LS,8.5,,Y,Y,2,1,0,N,"-",Y,S,,,"1",,"1",,5.27106517952429,,,,regen,3,"3",,16.35978259,294.59733469468,310,32.8,5.08174459480142,1043673.57442166,574072.507325401
1043669.23162813,574075.237576752,r151,,cr_1,164,Hw,-0.7,5.3,DS,5.8,,N,"-",,,,"-","-","-","-",DRA,,,,"-",forked with r152,5.12972982980522,,,,regen,,DU,,16.35978259,302.156979973266,310,32.8,5.08174459480142,1043673.57442166,574072.507325401
1043669.23162813,574075.237576752,r152,,cr_1,164,Hw,-0.7,5.3,DS,6.3,,Y,"-",,,,"-","-","-","-",DRA,,,,"-",forked with r151,5.12972982980522,,,,regen,,DI,,16.35978259,302.156979973266,310,32.8,5.08174459480142,1043673.57442166,574072.507325401
1043668.12079036,574077.344546875,r153,,cr_1,164,Dr,0.2,7.6,LS,14,,"-","-",,,,"-","-","-",C,,,,,"1",,7.28977407072838,,,,regen,,"-",,16.35978259,311.57214666224,310,32.8,7.28702998499827,1043673.57442166,574072.507325401
1043666.10071661,574076.428775434,r154,y38,cr_1,164,Hw,-1.8,8.6,LL,15.1,,Y,Y,2,1,1,N,"-",Y,S,,,"1",,"1",,8.44002592428612,,,,regen,4,"4",,16.35978259,297.685978306168,310,32.8,8.24584971986646,1043673.57442166,574072.507325401
1043668.66269595,574079.631189396,r155,y22,cr_1,164,Hw,2.3,8.7,LS,9.3,,Y,Y,0,0,0,N,"-",N,S,,,,,"1",forked with r156,8.6530045443126,,,,regen,0,IBLC,,16.35978259,325.414709958011,310,32.8,8.34173169335328,1043673.57442166,574072.507325401
1043668.66269595,574079.631189396,r156,,cr_1,164,Hw,2.3,8.7,DS,6.1,,Y,"-",,,,"-","-","-","-",,,,,"-",forked with r155,8.6530045443126,,,,regen,,DI,,16.35978259,325.414709958011,310,32.8,8.34173169335328,1043673.57442166,574072.507325401
1043665.52228888,574076.783593202,r157,,cr_1,164,Hw,-1.9,9.3,DS,5.1,,Y,"-",,,,"-","-","-","-",,,,,"-",,9.1171985121966,,,,regen,,DI,,16.35978259,297.971550681946,310,32.8,8.9170235342742,1043673.57442166,574072.507325401
1043665.41215465,574077.398169702,r158,y17,cr_1,164,Hw,-1.5,9.8,LS,6,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,9.5154064901474,,,,regen,0,"0",,16.35978259,300.930113086235,310,32.8,9.39643340170829,1043673.57442166,574072.507325401
1043668.87387442,574079.584530351,r159,y6,cr_1,164,Hw,2.4,8.5,LS,21.5,20.7,Y,Y,1,0,0,N,"-",Y,C,,,,,"1",,8.49599754396318,,,,regen,1,"1",20.2,16.35978259,326.40863059852,310,32.8,8.14996774637964,1043673.57442166,574072.507325401
1043666.02759122,574080.667438244,r160,,cr_1,164,Fd,1.4,11.5,DS,25,,"-","-",,,,"-","-","-","-",,,,,"-",,11.114949001475,,,,regen,,"-",,16.35978259,317.23599540934,310,32.8,11.0264269509842,1043673.57442166,574072.507325401
1043662.36215281,574080.871210225,r161,y37,cr_1,164,Hw,-0.8,14.5,LS,14.3,,Y,N,0,1,0,N,"-",N,I,,,,,"1",,13.9881929536681,,,,regen,1,"1",,16.35978259,306.721402983068,310,32.8,13.9652977808943,1043673.57442166,574072.507325401
1043662.62616749,574080.25805342,r162,y66,cr_1,164,Hw,-1.1,13.9,LS,18.8,15.6,Y,Y,0,0,0,N,"-",N,C,,,,,"1",,13.4140990847534,,,,regen,0,IBLC,15.1,16.35978259,305.296276870713,310,32.8,13.3689212076211,1043673.57442166,574072.507325401
1043662.01703288,574080.76917805,r163,,cr_1,164,Dr,-1.1,14.7,LS,26,,"-","-",,,,"-","-","-",C,,,"5",,"2",,14.2067394124934,,,,regen,,"-",,16.35978259,305.559255362209,310,32.8,14.1640899719853,1043673.57442166,574072.507325401
1043662.03579558,574079.709108445,r164,,cr_1,164,Dr,-1.9,14,LS,9.8,,"-","-",,,,"-","-","-",I,,,"-",,"1",,13.6016753004466,,,,regen,,"-",,16.35978259,301.970168384194,310,32.8,13.4683173031667,1043673.57442166,574072.507325401
1043661.20622615,574083.66871807,r165,,cr_1,164,Fd,0.6,17.2,LS,28.1,,"-","-",,,,"-","-","-",C,,,"7",,"1",,16.6598003176536,,,,regen,,"-",,16.35978259,312.063944528053,310,32.8,16.6489923606232,1043673.57442166,574072.507325401
1043660.31927759,574086.632148668,r166,,cr_1,164,Hw,2.3,19.8,DS,8,,N,"-",,,,"-","-","-","-",,,"-",,"-",,19.3703246415987,,,,regen,,DU,,16.35978259,316.819293621155,310,32.8,19.2332908448067,1043673.57442166,574072.507325401
1043658.87948252,574086.926495081,r167,,cr_1,164,Dr,1.6,21.1,LL,14.7,,"-","-",,,,"-","-","-",C,,,"-",,"1",,20.5877072730515,,,,regen,,"-",,16.35978259,314.457309372792,310,32.8,20.5254400868984,1043673.57442166,574072.507325401
1043657.22506123,574085.573364065,r168,y35,cr_1,164,Hw,-0.5,21.5,LS,28.5,23.3,Y,Y,1,0,0,N,"-",N,C,,,"-",,"1",Infection perimeter tree,20.9289978960709,,,,regen,1,"1",22.8,16.35978259,308.631056502943,310,32.8,20.9230244690805,1043673.57442166,574072.507325401
1043657.62066066,574087.591149849,r169,,cr_1,164,Fd,1.3,22.5,LS,16.3,,"-","-",,,,"-","-","-",I,,,"7",,"2",,21.9555061453684,,,,regen,,"-",,16.35978259,313.39450633708,310,32.8,21.9169854245357,1043673.57442166,574072.507325401
1043656.47356983,574087.77042897,r170,,cr_1,164,Dr,0.7,23.5,DS,9.9,,"-","-",,,,"-","-","-","-",,,"-",,"-",,22.9216374639077,,,,regen,,"-",,16.35978259,311.750018184638,310,32.8,22.9109463799909,1043673.57442166,574072.507325401
1043654.64313876,574086.826069158,r171,,cr_1,164,Hw,-1.2,24.3,LS,8.7,,N,"-",0,0,0,"-","-","-",S,,,"4",,"2",,23.7364676234148,,,,regen,0,"0",,16.35978259,307.102169632582,310,32.8,23.706115144355,1043673.57442166,574072.507325401
1043653.08471303,574088.5253658,r172,,cr_1,164,Mb,-0.9,26.6,LS,4.5,,"-","-",,,,"-","-","-",S,,,,,"1",,26.0078022567115,,,,regen,,"-",,16.35978259,308.016883610199,310,32.8,25.9922253419019,1043673.57442166,574072.507325401
1043654.1655889,574089.968136376,r173,,cr_1,164,Dr,0.9,26.7,LS,14.8,,"-","-",,,,"-","-","-",C,,,,,"1",,26.1071390473002,,,,regen,,"-",,16.35978259,311.975567700834,310,32.8,26.0916214374475,1043673.57442166,574072.507325401
1043651.35027751,574090.633433645,r174,,cr_1,164,Fd,-0.4,29.3,LS,27.5,,"-","-",,,,"-","-","-",C,,,,,"2",,28.6787095830999,,,,regen,,"-",,16.35978259,309.200833814436,310,32.8,28.6759199216309,1043673.57442166,574072.507325401
1043652.21156374,574089.649647234,r175,,cr_1,164,Dr,-0.6,28,LS,10.5,,"-","-",,,,"-","-","-",I,,,,,"1","WATCH OUT, WASP NEST NEAR TREE; estimated dbh",27.3903431272701,,,,regen,,"-",,16.35978259,308.744805149284,310,32.8,27.3837706795392,1043673.57442166,574072.507325401
1043651.32461518,574092.613077833,r176,,cr_1,164,Dr,1.1,30.6,SN,15.3,,"-","-",,,,"-","-","-","-",,,,,"-",,29.9882505225241,,,,regen,,"-",,16.35978259,312.102139949726,310,32.8,29.9680691637227,1043673.57442166,574072.507325401
1043650.74417013,574093.622291975,r177,,cr_1,164,Fd,1.5,31.7,DS,9,,"-","-",,,,"-","-","-","-",,,,,"-",,31.097623679193,,,,regen,,"-",,16.35978259,312.764746003671,310,32.8,31.0614262147233,1043673.57442166,574072.507325401
1043648.8119349,574094.721466929,r178,,cr_1,164,Fd,1.1,33.9,LS,30.7,,"-","-",,,,"-","-","-",C,,,,,"1",,33.2663318464873,,,,regen,,"-",,16.35978259,311.894914312693,310,32.8,33.2481403167247,1043673.57442166,574072.507325401
1048570.11900206,451607.495153636,r179,w61,ph_1,258,Hw,-0.4,15.1,LS,21.8,20.6,N,"-",0,0,0,"-","-","-",C,,,"7",,"1",,12.0183079164283,,,,regen,0,"0",20.1,16.08612379,258.092697800192,260,15,12.0116495609089,1048581.87870841,451609.974877794
1048569.66633381,451607.313793348,r180,w29,ph_1,258,Hw,-0.5,15.7,LS,11.8,,N,"-",0,0,0,"-","-","-",I,,,"-",,"1",,12.4989385029154,,,,regen,0,"0",,16.08612379,257.707362429835,260,15,12.4889336494219,1048581.87870841,451609.974877794
1048569.98817443,451606.862829228,r181,w122,ph_1,258,Hw,-1,15.4,LS,10.9,,N,"-",0,0,0,"-","-","-",I,,,"-",,"1",,12.291039191687,,,,regen,0,"0",,16.08612379,255.333252227486,260,15,12.2502916051654,1048581.87870841,451609.974877794
1048569.54399143,451606.175251812,r182,w16,ph_1,258,Hw,-1.6,16.1,LS,9.3,,N,"-",0,0,0,"-","-","-",I,,,"-",,"1",,12.9066804642742,,,,regen,0,"0",,16.08612379,252.878905735063,260,15,12.8071230417638,1048581.87870841,451609.974877794
1048569.71803393,451606.104397541,r183,w15,ph_1,258,Hw,-1.7,15.9,LS,7.6,,N,"-",0,0,0,"-","-","-",I,,,"2",,"1",,12.7617640250445,,,,regen,0,"0",,16.08612379,252.34484989578,260,15,12.6480283455928,1048581.87870841,451609.974877794
1048569.43940819,451605.852182982,r184,,ph_1,258,Hw,-1.9,16.3,LS,5.5,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,13.1046862773412,,,,regen,0,"0",,16.08612379,251.663514040725,260,15,12.9662177379348,1048581.87870841,451609.974877794
1048569.69178954,451605.795141963,r185,w49,ph_1,258,Hw,-2,16,LS,8.8,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,12.8837565577091,,,,regen,0,"0",,16.08612379,251.069619056469,260,15,12.7275756936783,1048581.87870841,451609.974877794
1048568.37778832,451606.375789385,r186,w21,ph_1,258,Hw,-1.2,17.5,LS,7.6,,N,"-",0,0,0,"-","-","-",S,,,,,"1",clump r186-r188,13.9724114057012,,,,regen,0,"0",,16.08612379,255.073166849137,260,15,13.9207859149607,1048581.87870841,451609.974877794
1048568.37778832,451606.375789385,r187,w9,ph_1,258,Hw,-1.2,17.5,LS,10,,N,"-",0,0,0,"-","-","-",I,,,,,"1",clump r186-r188,13.9724114057012,,,,regen,0,"0",,16.08612379,255.073166849137,260,15,13.9207859149607,1048581.87870841,451609.974877794
1048568.37778832,451606.375789385,r188,,ph_1,258,Hw,-1.2,17.5,LS,4.3,,N,"-",0,0,0,"-","-","-",S,,,,,"2",clump r186-r188,13.9724114057012,,,,regen,0,"0",,16.08612379,255.073166849137,260,15,13.9207859149607,1048581.87870841,451609.974877794
1048568.29905515,451605.448022651,r189,w23,ph_1,258,Hw,-2.1,17.8,LS,7.4,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,14.3143075324048,,,,regen,0,"0",,16.08612379,251.563896585828,260,15,14.1594279592171,1048581.87870841,451609.974877794
1048567.75956281,451605.75906624,r190,w115,ph_1,258,Hw,-1.7,18.4,LS,13.9,,N,"-",0,0,0,"-","-","-",C,,,,,"1",,14.7351056856803,,,,regen,0,"0",,16.08612379,253.374990964837,260,15,14.6367120477301,1048581.87870841,451609.974877794
1048568.08140343,451605.308102119,r191,w32,ph_1,258,Hw,-2.2,18.1,LS,10.2,,N,"-",0,0,0,"-","-","-",S,,,"1",,"1",,14.5651783313809,,,,regen,0,"0",,16.08612379,251.312498815049,260,15,14.3980700034736,1048581.87870841,451609.974877794
1048568.11613306,451605.111140569,r192,w13,ph_1,258,Hw,-2.4,18.1,LS,13.6,,N,"-",0,0,0,"-","-","-",I,,,,,"1",forked with r193,14.5967263393176,,,,regen,0,"0",,16.08612379,250.536432351911,260,15,14.3980700034736,1048581.87870841,451609.974877794
1048568.11613306,451605.111140569,r193,w119,ph_1,258,Hw,-2.4,18.1,LS,13.6,,N,"-",0,0,0,"-","-","-",I,,,,,"1",forked with r192,14.5967263393176,,,,regen,0,"0",,16.08612379,250.536432351911,260,15,14.3980700034736,1048581.87870841,451609.974877794
1048568.3168143,451606.263495357,r194,w52,ph_1,258,Hw,-1.3,17.6,LS,12.2,,N,"-",0,0,0,"-","-","-",I,,,,,"1",,14.0605594297082,,,,regen,0,"0",,16.08612379,254.695015955781,260,15,14.0003332630462,1048581.87870841,451609.974877794
1048568.1601366,451606.235868853,r195,w5,ph_1,258,Hw,-1.3,17.8,LS,7,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,14.2189802775115,,,,regen,0,"0",,16.08612379,254.754288109971,260,15,14.1594279592171,1048581.87870841,451609.974877794
